# Data from www-nds.iaea.gov
# https://www-nds.iaea.org/exfor/servlet/E4sGetTabSect?SectID=9033414&req=2080&PenSectID=13669290
# also can be found at https://www.nndc.bnl.gov/sigma/getSection.jsp?evalid=15528&mf=3&mt=750
# LIBRARY    ENDF/B-VIII.0
# NUCLEUS    Li-6
# MF         3
# MT         750
# EN-MIN     500
# EN-MAX     2.5e+06
500,1E-99
1000,4.9833E-38
2000,2.39924E-26
4000,3.57042E-18
5000,4.1261E-16
10000,4.704E-11
10519.9,9.41927E-11
10578.4,1.01509E-10
10636.3,1.09242E-10
10693.5,1.17405E-10
10750.2,1.2601E-10
10806.3,1.3507E-10
10861.8,1.44597E-10
10943.9,1.59768E-10
11024.9,1.76097E-10
11104.3,1.93534E-10
11182.6,2.12206E-10
11259.5,2.32047E-10
11335.2,2.53192E-10
11409.5,2.75557E-10
11482.7,2.99284E-10
11554.5,3.24271E-10
11625.2,3.50668E-10
11694.4,3.78353E-10
11762.7,4.07482E-10
11807.5,4.27644E-10
11896.1,4.70163E-10
11982.6,5.15193E-10
12067,5.62733E-10
12149.3,6.12771E-10
12229.6,6.65288E-10
12307.9,7.2025E-10
12384.2,7.77619E-10
12458.6,8.37345E-10
12531.1,8.9937E-10
12601.7,9.6363E-10
12704,1.06377E-09
12802.8,1.16905E-09
12897.2,1.27805E-09
12988.3,1.39159E-09
13075.4,1.50814E-09
13159.4,1.62856E-09
13213.3,1.71026E-09
13318.5,1.87981E-09
13417.8,2.05324E-09
13511.6,2.22962E-09
13600.1,2.40804E-09
13683.7,2.58761E-09
13799.5,2.85586E-09
13906.7,3.12516E-09
14003.6,3.38748E-09
14093.2,3.64652E-09
14203.5,3.98898E-09
14300.7,4.31356E-09
14386.3,4.61807E-09
14496.9,5.03893E-09
14613.3,5.51717E-09
14709,5.93947E-09
14812.3,6.426E-09
14937.2,7.05994E-09
15067.6,7.77858E-09
15167.4,8.37019E-09
15265.8,8.99079E-09
15395.2,9.86709E-09
15521.6,1.0793E-08
15645,1.17682E-08
15765.6,1.27924E-08
15883.2,1.38648E-08
15998,1.49847E-08
16110,1.61512E-08
16219.3,1.7363E-08
16325.8,1.86188E-08
16481.1,2.05871E-08
16629.7,2.26351E-08
16773.4,2.47783E-08
16910.9,2.69877E-08
17043.7,2.92798E-08
17170.6,3.16231E-08
17293.2,3.40352E-08
17451,3.73718E-08
17600.4,4.0779E-08
17741.5,4.42386E-08
17874.9,4.77325E-08
18000.8,5.12438E-08
18177.5,5.65364E-08
18337.7,6.17258E-08
18485.8,6.68805E-08
18662.9,7.35129E-08
18825,8.00633E-08
18968,8.62432E-08
19153.2,9.4835E-08
19257,9.99628E-08
19440.1,1.09571E-07
19630.8,1.20388E-07
19761.9,1.28332E-07
19920.3,1.38517E-07
20069.9,1.4874E-07
20276.5,1.63891E-07
20474.4,1.79594E-07
20665.9,1.95967E-07
20849.2,2.12785E-07
21026.5,2.30172E-07
21140.5,2.41971E-07
21363.3,2.66469E-07
21574.2,2.91536E-07
21773.8,3.17033E-07
21962.7,3.42824E-07
22141.2,3.68781E-07
22389.4,4.0755E-07
22619.6,4.46456E-07
22828.3,4.84335E-07
23021.5,5.21721E-07
23260,5.71112E-07
23470.7,6.17888E-07
23743.9,6.83177E-07
23897.4,7.22274E-07
24168.4,7.95772E-07
24451.1,8.78849E-07
24645.7,9.40064E-07
24881.3,1.01878E-06
25142.8,1.1123E-06
25421.9,1.21967E-06
25686.4,1.32903E-06
25936.8,1.4398E-06
26173.8,1.55141E-06
26507.1,1.72011E-06
26810,1.88601E-06
27091,2.05121E-06
27427.7,2.2643E-06
27736.8,2.47525E-06
28010.1,2.67466E-06
28364.7,2.95244E-06
28564.2,3.11848E-06
28916.5,3.43007E-06
29284.5,3.78143E-06
